company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[7].data_quality_1_best_5_worst,1.3,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[8].financed_MtCO2e,0.1,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[8].facilitated_MtCO2e,0.3,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[8].financed_tCO2e_per_million_USD,970.2,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[8].facilitated_tCO2e_per_million_USD,650.4,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM07,PCAF-aligned absolute attributed emissions,[8].data_quality_1_best_5_worst,3,MtCO2e; economic intensity tCO2e/million USD,2024,"Only Carbon Compass in-scope clients; wholesale credit excluding overdrafts, year-end drawn exposure; facilitated current-year issuances weighted33%; includes securitized products, green bonds, tax-oriented investment syndications, excludes syndicated loans; period-end EVIC",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,p63 table footnotes; p64 comparison,Company reported model allocation with deviations; not interchangeable with Carbon Compass or additive to it,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM08,Energy Supply Financing Ratio,low_carbon,36.4,USD billion; ratio dimensionless,2024,"Global energy-supply financing, including lending, tax-oriented investments and capital markets; metric specific to bank methodology, not financing additionality or avoided emissions",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp22-23,Company reported financing classification; ratio arithmetic checked,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM08,Energy Supply Financing Ratio,high_carbon,32.3,USD billion; ratio dimensionless,2024,"Global energy-supply financing, including lending, tax-oriented investments and capital markets; metric specific to bank methodology, not financing additionality or avoided emissions",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp22-23,Company reported financing classification; ratio arithmetic checked,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM08,Energy Supply Financing Ratio,reported_ratio,1.13,USD billion; ratio dimensionless,2024,"Global energy-supply financing, including lending, tax-oriented investments and capital markets; metric specific to bank methodology, not financing additionality or avoided emissions",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp22-23,Company reported financing classification; ratio arithmetic checked,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM08,Energy Supply Financing Ratio,derived_ratio,1.126934984520124,USD billion; ratio dimensionless,2024,"Global energy-supply financing, including lending, tax-oriented investments and capital markets; metric specific to bank methodology, not financing additionality or avoided emissions",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp22-23,Company reported financing classification; ratio arithmetic checked,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM09,Green objective financing and facilitation,2024,68,USD billion,2024 and cumulative2021-2024,"SDT Green eligibility; financing and facilitation including raising capital, credit, advisory, risk management, principal investment; not capex or impact dollar total",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp9-10,Company reported eligibility-based transaction accounting,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM09,Green objective financing and facilitation,cumulative_2021_2024,309,USD billion,2024 and cumulative2021-2024,"SDT Green eligibility; financing and facilitation including raising capital, credit, advisory, risk management, principal investment; not capex or impact dollar total",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp9-10,Company reported eligibility-based transaction accounting,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM09,Green objective financing and facilitation,target_by_end2030,1000,USD billion,2024 and cumulative2021-2024,"SDT Green eligibility; financing and facilitation including raising capital, credit, advisory, risk management, principal investment; not capex or impact dollar total",Global unless stated otherwise,https://www.jpmorganchase.com/content/dam/jpmorganchase/documents/about/jpmc-sustainability-report-2024.pdf,pp9-10,Company reported eligibility-based transaction accounting,Not established for this metric,,jpmorgan-footprint.json
jpmorgan,JPM12,S&P500 membership cross-check,weight_percent,1.447452,Percent of SPY holdings,September10 2026,"US listed equity; S&P500 tracker holdings proxy, not a licensed index constituent file",Global unless stated otherwise,https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-spy.xlsx,"Holdings sheet, date header and JPM row",Primary ETF issuer holdings directly downloaded and parsed,Not applicable,,jpmorgan-footprint.json
nucor,N01,Company-wide GHG inventory,scope1,6600000,metric tonnes CO2e,2025,"Steel mills, DRI plants, product groups, scrap processing and transportation",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, company-wide chart",reported,Not independently established,Scope2 market/location designation absent. Scope3 described as purchased raw-material production/transportation; not established as all15 categories. Sum=19.2Mt. Do not add steel-mill inventory to this. Rounded0.1Mt.,nucor-footprint.json
nucor,N01,Company-wide GHG inventory,scope2_unspecified_method,6200000,metric tonnes CO2e,2025,"Steel mills, DRI plants, product groups, scrap processing and transportation",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, company-wide chart",reported,Not independently established,Scope2 market/location designation absent. Scope3 described as purchased raw-material production/transportation; not established as all15 categories. Sum=19.2Mt. Do not add steel-mill inventory to this. Rounded0.1Mt.,nucor-footprint.json
nucor,N01,Company-wide GHG inventory,scope3_reported_selected_boundary,6400000,metric tonnes CO2e,2025,"Steel mills, DRI plants, product groups, scrap processing and transportation",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, company-wide chart",reported,Not independently established,Scope2 market/location designation absent. Scope3 described as purchased raw-material production/transportation; not established as all15 categories. Sum=19.2Mt. Do not add steel-mill inventory to this. Rounded0.1Mt.,nucor-footprint.json
nucor,N01,Company-wide GHG inventory,total,19200000,metric tonnes CO2e,2025,"Steel mills, DRI plants, product groups, scrap processing and transportation",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, company-wide chart",reported,Not independently established,Scope2 market/location designation absent. Scope3 described as purchased raw-material production/transportation; not established as all15 categories. Sum=19.2Mt. Do not add steel-mill inventory to this. Rounded0.1Mt.,nucor-footprint.json
nucor,N02,Steel-mill GHG inventory,scope1,4700000,metric tonnes CO2e,2025,"Owned/operated mills with melting capacity, excluding ramp-up Lexington and Kingman",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, steel-mill chart and footnote1",reported,"Company says SCS verified Scope1,2,3(category1) to ISO14064-3:2019; assurance level not verified","Sum=17.7Mt. Scope3 category1 assurance claim; corporate and mill Scope3 differ due to boundary, including internal DRI transfers. Exact verifier statement not obtained.",nucor-footprint.json
nucor,N02,Steel-mill GHG inventory,scope2_unspecified_method,5400000,metric tonnes CO2e,2025,"Owned/operated mills with melting capacity, excluding ramp-up Lexington and Kingman",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, steel-mill chart and footnote1",reported,"Company says SCS verified Scope1,2,3(category1) to ISO14064-3:2019; assurance level not verified","Sum=17.7Mt. Scope3 category1 assurance claim; corporate and mill Scope3 differ due to boundary, including internal DRI transfers. Exact verifier statement not obtained.",nucor-footprint.json
nucor,N02,Steel-mill GHG inventory,scope3_category1,7600000,metric tonnes CO2e,2025,"Owned/operated mills with melting capacity, excluding ramp-up Lexington and Kingman",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, steel-mill chart and footnote1",reported,"Company says SCS verified Scope1,2,3(category1) to ISO14064-3:2019; assurance level not verified","Sum=17.7Mt. Scope3 category1 assurance claim; corporate and mill Scope3 differ due to boundary, including internal DRI transfers. Exact verifier statement not obtained.",nucor-footprint.json
nucor,N02,Steel-mill GHG inventory,total,17700000,metric tonnes CO2e,2025,"Owned/operated mills with melting capacity, excluding ramp-up Lexington and Kingman",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"37, steel-mill chart and footnote1",reported,"Company says SCS verified Scope1,2,3(category1) to ISO14064-3:2019; assurance level not verified","Sum=17.7Mt. Scope3 category1 assurance claim; corporate and mill Scope3 differ due to boundary, including internal DRI transfers. Exact verifier statement not obtained.",nucor-footprint.json
nucor,N03,Two distinct emissions intensity boundaries,steel_mill_intensity_t_per_t,0.77,mixed as keys specify: tCO2e/t steel versus kgCO2e/t hot-rolled steel,2025,0.77 includes ALL owned/operated melting mills per footnote2; GSCC company-average hot-rolled steel is a separate boundary,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,37 footnotes1-2;38 GSCC target chart,reported,SCS verification reported for mill inventory and GSCC submission; exact statement not retrieved,Do not interpret975kg target as worse than770kg current: different denominators/system boundary. 2025-to2030 target gap=76kg/t=7.231%; 2023 waterfall116kg/t cannot all be claimed additional from2025.,nucor-footprint.json
nucor,N03,Two distinct emissions intensity boundaries,GSCC_hot_rolled_kg_per_t_2025,1051,mixed as keys specify: tCO2e/t steel versus kgCO2e/t hot-rolled steel,2025,0.77 includes ALL owned/operated melting mills per footnote2; GSCC company-average hot-rolled steel is a separate boundary,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,37 footnotes1-2;38 GSCC target chart,reported,SCS verification reported for mill inventory and GSCC submission; exact statement not retrieved,Do not interpret975kg target as worse than770kg current: different denominators/system boundary. 2025-to2030 target gap=76kg/t=7.231%; 2023 waterfall116kg/t cannot all be claimed additional from2025.,nucor-footprint.json
nucor,N03,Two distinct emissions intensity boundaries,GSCC_hot_rolled_kg_per_t_2024,1039,mixed as keys specify: tCO2e/t steel versus kgCO2e/t hot-rolled steel,2025,0.77 includes ALL owned/operated melting mills per footnote2; GSCC company-average hot-rolled steel is a separate boundary,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,37 footnotes1-2;38 GSCC target chart,reported,SCS verification reported for mill inventory and GSCC submission; exact statement not retrieved,Do not interpret975kg target as worse than770kg current: different denominators/system boundary. 2025-to2030 target gap=76kg/t=7.231%; 2023 waterfall116kg/t cannot all be claimed additional from2025.,nucor-footprint.json
nucor,N03,Two distinct emissions intensity boundaries,GSCC_hot_rolled_kg_per_t_2023,1091,mixed as keys specify: tCO2e/t steel versus kgCO2e/t hot-rolled steel,2025,0.77 includes ALL owned/operated melting mills per footnote2; GSCC company-average hot-rolled steel is a separate boundary,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,37 footnotes1-2;38 GSCC target chart,reported,SCS verification reported for mill inventory and GSCC submission; exact statement not retrieved,Do not interpret975kg target as worse than770kg current: different denominators/system boundary. 2025-to2030 target gap=76kg/t=7.231%; 2023 waterfall116kg/t cannot all be claimed additional from2025.,nucor-footprint.json
nucor,N03,Two distinct emissions intensity boundaries,GSCC_2030_target_kg_per_t,975,mixed as keys specify: tCO2e/t steel versus kgCO2e/t hot-rolled steel,2025,0.77 includes ALL owned/operated melting mills per footnote2; GSCC company-average hot-rolled steel is a separate boundary,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,37 footnotes1-2;38 GSCC target chart,reported,SCS verification reported for mill inventory and GSCC submission; exact statement not retrieved,Do not interpret975kg target as worse than770kg current: different denominators/system boundary. 2025-to2030 target gap=76kg/t=7.231%; 2023 waterfall116kg/t cannot all be claimed additional from2025.,nucor-footprint.json
nucor,N04,Raw steel production and route,metric_tonnes_cast,23000000,metric tonnes; percent,2025,Nucor owned/operated steel mills; raw steel cast,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"3, EM-IS-000.A",reported,Not independently established,"Table label says Metric Tons Cast (million t) but numeric value23,000,000 clearly absolute tonnes; not23trillion. Not shipped tonnage or hot-rolled denominator. Rounded23Mt.",nucor-footprint.json
nucor,N04,Raw steel production and route,EAF_percent,100,metric tonnes; percent,2025,Nucor owned/operated steel mills; raw steel cast,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"3, EM-IS-000.A",reported,Not independently established,"Table label says Metric Tons Cast (million t) but numeric value23,000,000 clearly absolute tonnes; not23trillion. Not shipped tonnage or hot-rolled denominator. Rounded23Mt.",nucor-footprint.json
nucor,N04,Raw steel production and route,BOF_percent,0,metric tonnes; percent,2025,Nucor owned/operated steel mills; raw steel cast,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"3, EM-IS-000.A",reported,Not independently established,"Table label says Metric Tons Cast (million t) but numeric value23,000,000 clearly absolute tonnes; not23trillion. Not shipped tonnage or hot-rolled denominator. Rounded23Mt.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,total_GJ,170044000,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,fuel_GJ,103810000,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,electricity_GJ,66234000,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,fuel_natural_gas_percent,83,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,fuel_renewable_percent,0,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,electricity_renewable_percent,17,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N05,Enterprise energy and electricity,electricity_carbon_free_percent,42,GJ and percent,2025,"All steel mills, DRI, DJJ and product divisions",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,"44, Enterprise Total Energy Consumption",reported including company estimates,Not independently established,"Estimates for unavailable facility data. Fuel+electricity exactly=total. Electricity=18,398,333.333MWh. Renewable and carbon-free overlap; cannot add17+42.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,total_energy_GJ,119914000,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,grid_electricity_percent,51,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,renewable_percent,4,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,fuel_GJ,58727000,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,fuel_coal_percent,24,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,fuel_natural_gas_percent,71,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N06,Steel-mill energy and fuel,reported_intensity_GJ_per_t,5.22,GJ; percent; GJ/metric tonne,2025,Steel Mills segment; excludes Steel Products and Raw Materials,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,"6, EM-IS-130a.1/.2; CSR44 intensity",reported,Not independently established,"Residual total minus fuel=61,187,000GJ=16,996,388.889MWh, a DERIVED electricity estimate;51% rounded gives different61,156,140GJ.119.914m/23m=5.21365GJ/t consistent with5.22 at rounded production. Do not apply enterprise mix to mills without evidence.",nucor-footprint.json
nucor,N07,Scrap and virgin iron feedstock,scrap_recycled_net_short_tons,22500000,"mixed: net/short tons, gross/long tons, metric tonnes",2025,Scrap recycling total company; pig iron received; own Trinidad/Louisiana DRI supplied internally to mills,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://s202.q4cdn.com/531038915/files/doc_financials/2025/ar/a1091887-5d3b-4cc2-b1c5-7623695cc1b5.pdf,1;11-12 Raw Materials; SASB2,reported,Not independently established,"22.5m net tons from SASB2, approximately20m gross tons in10K1.1short ton=0.90718474t;1gross/long ton=1.0160469088t. Scrap22.5m short=20.41165665Mt;20m gross=20.320938176Mt, consistent rough rounding. Pig iron >2.032093818Mt. Receipts/recycling are not exact consumed charge quantities. 10K11 says roughly1.1tons scrap+substitutes per ton steel; no per-grade breakdown.",nucor-footprint.json
nucor,N07,Scrap and virgin iron feedstock,pig_iron_received_gross_long_tons_lower_bound,2000000,"mixed: net/short tons, gross/long tons, metric tonnes",2025,Scrap recycling total company; pig iron received; own Trinidad/Louisiana DRI supplied internally to mills,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://s202.q4cdn.com/531038915/files/doc_financials/2025/ar/a1091887-5d3b-4cc2-b1c5-7623695cc1b5.pdf,1;11-12 Raw Materials; SASB2,reported,Not independently established,"22.5m net tons from SASB2, approximately20m gross tons in10K1.1short ton=0.90718474t;1gross/long ton=1.0160469088t. Scrap22.5m short=20.41165665Mt;20m gross=20.320938176Mt, consistent rough rounding. Pig iron >2.032093818Mt. Receipts/recycling are not exact consumed charge quantities. 10K11 says roughly1.1tons scrap+substitutes per ton steel; no per-grade breakdown.",nucor-footprint.json
